Tarih,PM10,PM2.5,SO2,NO2,NOX,NO
2024-10-29 15:00:56,"79,14","26,99","3,41","86,56","118,77","32,21"
2024-10-29 16:00:56,"56,19","17,00","2,98","79,05","102,17","23,12"
2024-10-29 17:00:56,"34,65","12,55","2,65","72,79","89,63","16,84"
2024-10-29 18:00:56,"19,36","15,10","2,72","76,71","93,19","16,47"
2024-10-29 19:00:56,"15,78","13,49","5,60","93,67","166,96","73,29"
2024-10-29 20:00:56,"29,92","17,58","2,94","77,34","95,50","18,16"
2024-10-29 21:00:56,"72,40","15,45","5,94","85,53","153,83","68,30"
2024-10-29 22:00:56,"65,23","22,85","3,56","77,64","99,71","22,07"
2024-10-29 23:00:56,"58,37","34,66","3,55","73,97","112,23","38,26"
2024-10-30 00:00:56,"55,65","29,25","3,78","87,12","139,26","52,14"
2024-10-30 01:00:56,"50,41","17,86","3,67","93,47","174,14","80,67"
2024-10-30 02:00:56,"56,28","12,96","3,47","82,70","146,75","64,04"
2024-10-30 03:00:56,"43,59","18,25","3,37","86,42","159,47","73,04"
2024-10-30 04:00:56,"41,57","17,43","3,01","81,84","133,49","51,64"
2024-10-30 05:00:56,"43,86","42,74","2,81","82,66","134,84","52,17"
2024-10-30 06:00:56,"39,90","38,71","2,51","79,43","121,60","42,17"
2024-10-30 07:00:56,"40,06","25,81","2,39","77,28","122,60","45,32"
2024-10-30 08:00:56,"36,04","17,31","2,81","79,62","182,75","103,13"
2024-10-30 09:00:56,"31,88","12,73","3,17","80,49","185,01","104,52"
2024-10-30 10:00:56,"48,71","13,58","3,56","74,83","177,81","102,98"
2024-10-30 11:00:56,"46,58","27,70","3,46","60,63","146,08","85,45"
2024-10-30 12:00:56,"50,04","26,75","3,22","42,67","71,84","29,16"
2024-10-30 13:00:56,"47,15","15,48","2,52","24,04","32,74","8,69"
2024-10-30 14:00:56,"32,03","13,07","2,23","12,82","16,22","3,40"
2024-10-30 15:00:56,"19,83","13,83","1,91","11,63","14,35","2,72"
2024-10-30 16:00:56,"20,18","10,36","1,83","11,75","14,44","2,69"
2024-10-30 17:00:56,"15,64","8,56","1,76","16,72","19,65","2,93"
2024-10-30 18:00:56,"9,38","7,09","1,87","28,43","31,69","3,27"
2024-10-30 19:00:56,"8,34","6,40","2,03","50,90","58,65","7,75"
2024-10-30 20:00:56,"11,43","8,83","2,82","66,59","82,22","15,63"
2024-10-30 21:00:56,"18,45","10,78","2,57","83,47","101,30","17,83"
2024-10-30 22:00:56,"26,85","14,40","3,05","73,83","89,38","15,54"
2024-10-30 23:00:56,"21,14","18,25","2,58","66,74","79,73","12,99"
2024-10-31 00:00:56,"16,06","15,71","2,33","49,16","52,04","2,87"
2024-10-31 01:00:56,"23,21","14,69","2,23","33,95","35,54","1,60"
2024-10-31 02:00:56,"24,30","11,23","2,17","16,60","17,76","1,16"
2024-10-31 03:00:56,"19,00","17,78","2,11","15,13","15,32","0,19"
2024-10-31 04:00:56,"17,48","10,82","2,15","20,27","21,19","0,92"
2024-10-31 05:00:56,"16,04","10,05","2,05","13,59","13,85","0,27"
2024-10-31 06:00:56,"18,95","14,34","2,07","18,72","19,40","0,68"
2024-10-31 07:00:56,"17,71","14,15","1,99","29,49","30,96","1,48"
2024-10-31 08:00:56,"17,02","12,26","2,31","42,59","55,33","12,74"
2024-10-31 09:00:56,"22,81","16,53","2,45","57,12","82,70","25,58"
2024-10-31 10:00:56,"19,07","18,53","2,44","49,76","64,71","14,95"
2024-10-31 11:00:56,"14,18","13,08","2,61","44,31","70,99","26,68"
2024-10-31 12:00:56,"25,64","10,89","2,10","20,82","25,26","4,44"
2024-10-31 13:00:56,"30,39","10,35","1,98","16,50","20,21","3,71"
2024-10-31 14:00:56,"27,94","16,32","1,85","13,46","15,98","2,53"
2024-10-31 15:00:56,"19,85","17,28","1,70","12,93","15,51","2,59"
2024-10-31 16:00:56,"11,30","11,08","1,97","15,34","18,24","2,90"
2024-11-01 17:00:56,"8,97","7,32","3,43","40,12","48,92","8,80"
2024-11-01 18:00:56,"6,92","1,67","3,45","65,66","84,99","19,33"
2024-11-01 19:00:56,"78,38","20,87","4,54","85,68","141,07","55,40"
2024-11-01 20:00:56,"85,46","42,19","4,61","110,69","217,96","107,27"
2024-11-01 21:00:56,"102,92","43,02","5,00","113,89","237,20","123,32"
2024-11-01 22:00:56,"82,73","34,46","4,57","109,86","251,61","141,76"
2024-11-01 23:00:56,"74,11","24,93","4,44","107,29","291,57","184,28"
2024-11-02 00:00:56,"96,65","37,75","3,35","93,18","219,32","126,15"
2024-11-02 01:00:56,"84,24","22,05","3,45","89,58","242,14","152,56"
2024-11-02 02:00:56,"61,54","26,98","2,87","75,84","109,03","33,19"
2024-11-02 03:00:56,"57,48","25,36","2,59","74,43","120,73","46,30"
2024-11-02 04:00:56,"50,75","20,88","2,16","72,79","106,14","33,35"
2024-11-02 05:00:56,"46,87","21,93","2,19","71,27","109,75","38,48"
2024-11-02 06:00:56,"30,51","25,80","2,00","67,45","96,84","29,39"
2024-11-02 07:00:56,"37,88","34,66","2,06","65,23","94,93","29,70"
2024-11-02 08:00:56,"39,06","30,99","2,04","63,36","101,65","38,29"
2024-11-02 09:00:56,"38,71","21,84","2,36","64,73","109,75","45,01"
2024-11-02 10:00:56,"42,09","41,44","3,41","64,76","113,64","48,88"
2024-11-02 11:00:56,"36,81","33,43","3,49","66,99","102,66","35,67"
2024-11-02 12:00:56,"54,18","29,68","3,45","55,87","87,18","31,31"
2024-11-02 13:00:56,"40,60","29,74","4,07","66,64","94,71","28,07"
2024-11-02 14:00:56,"32,24","19,98","5,42","63,90","83,14","19,24"
2024-11-02 15:00:56,"58,51","24,18","6,48","71,90","90,80","18,89"
2024-11-02 16:00:56,"47,24","25,60","7,14","73,76","93,10","19,35"
2024-11-02 17:00:56,"41,25","22,13","6,90","65,90","79,08","13,17"
2024-11-02 18:00:56,"57,12","18,26","6,16","79,37","95,15","15,78"
2024-11-02 19:00:56,"56,31","20,98","7,38","95,77","189,52","93,75"
2024-11-02 20:00:56,"116,41","43,89","7,24","118,49","289,34","170,85"
2024-11-02 21:00:56,"160,91","79,23","9,82","141,66","431,43","289,77"
2024-11-02 22:00:56,"214,89","104,16","9,23","148,24","544,17","395,93"
2024-11-02 23:00:56,"224,59","121,56","9,95","148,82","605,60","456,78"
2024-11-03 00:00:56,"223,01","116,40","9,17","152,66","673,36","520,70"
2024-11-03 01:00:56,"210,99","123,14","8,63","149,33","681,88","532,54"
2024-11-03 02:00:56,"199,56","99,66","7,74","132,86","578,95","446,08"
2024-11-03 03:00:56,"174,75","81,28","6,37","112,12","408,47","296,35"
2024-11-03 04:00:56,"143,58","75,86","5,63","122,10","494,45","372,34"
2024-11-03 05:00:56,"134,52","73,29","4,76","107,50","398,60","291,10"
2024-11-03 06:00:56,"128,75","61,70","4,28","101,53","353,32","251,78"
2024-11-03 07:00:56,"110,69","55,75","4,08","92,25","323,09","230,85"
2024-11-03 08:00:56,"105,89","56,70","3,70","87,87","273,49","185,62"
2024-11-03 09:00:56,"98,12","51,85","3,67","85,46","247,73","162,26"
2024-11-03 10:00:56,"95,86","64,83","4,50","79,97","187,21","107,24"
2024-11-03 11:00:56,"80,98","52,40","4,38","80,76","171,02","90,26"
2024-11-03 12:00:56,"81,80","47,86","4,37","61,47","96,11","34,64"
2024-11-03 13:00:56,"50,31","33,17","3,57","42,18","59,38","17,20"
2024-11-03 14:00:56,"26,04","24,59","2,65","30,04","39,35","9,31"
2024-11-03 15:00:56,"16,74","14,38","2,03","13,09","17,08","3,99"
2024-11-03 16:00:56,"31,22","10,45","1,90","14,97","18,91","3,95"
2024-11-03 17:00:56,"17,67","10,75","1,97","17,08","22,33","5,25"
2024-11-03 18:00:56,"15,70","6,88","2,14","20,74","25,96","5,22"
2024-11-03 19:00:56,"16,71","6,04","2,23","20,51","24,74","4,23"
2024-11-03 20:00:56,"30,84","3,88","2,29","22,16","26,76","4,60"
2024-11-03 21:00:56,"41,37","11,06","2,10","22,06","24,42","2,36"
2024-11-03 22:00:56,"41,09","9,09","2,04","25,41","27,69","2,27"
2024-11-03 23:00:56,"29,46","5,74","1,79","37,11","40,12","3,01"
2024-11-04 00:00:56,"19,76","10,32","1,93","26,52","27,89","1,38"
2024-11-04 01:00:56,"16,05","8,43","1,75","58,27","63,88","5,60"
2024-11-04 02:00:56,"22,43","5,18","1,85","58,58","60,22","1,63"
2024-11-04 03:00:56,"20,11","4,92","1,72","55,86","57,66","1,79"
2024-11-04 04:00:56,"20,08","19,72","1,66","51,71","53,04","1,32"
2024-11-04 05:00:56,"19,09","11,55","1,63","49,84","51,23","1,39"
2024-11-04 06:00:56,"16,40","8,57","1,75","54,58","57,76","3,18"
2024-11-04 07:00:56,"22,00","6,08","1,81","58,46","66,63","8,17"
2024-11-04 08:00:56,"28,84","6,14","2,12","71,20","110,53","39,33"
2024-11-04 09:00:56,"20,38","14,70","2,97","82,20","173,62","91,42"
2024-11-04 10:00:56,"42,64","37,18","3,67","83,60","178,73","95,13"
2024-11-04 11:00:56,"56,69","50,72","4,44","85,12","198,72","113,60"
2024-11-04 12:00:56,"72,90","43,82","4,13","70,75","143,00","72,26"
2024-11-04 13:00:56,"72,82","24,05","3,67","56,17","94,21","38,03"
2024-11-04 14:00:56,"46,68","14,56","2,78","42,55","60,74","18,19"
2024-11-04 15:00:56,"39,82","8,36","2,18","30,38","41,66","11,28"
2024-11-04 16:00:56,"22,51","10,27","2,14","29,53","38,64","9,12"
2024-11-04 17:00:56,"13,51","7,40","1,97","30,76","39,27","8,51"
2024-11-04 18:00:56,"11,16","5,00","2,22","45,91","55,60","9,69"
2024-11-04 19:00:56,"30,41","5,29","3,41","62,06","80,41","18,35"
2024-11-04 20:00:56,"54,72","10,30","4,59","85,29","139,52","54,22"
2024-11-04 21:00:56,"76,62","22,64","5,22","96,49","167,63","71,14"
2024-11-04 22:00:56,"95,60","22,32","6,22","104,99","232,21","127,22"
2024-11-04 23:00:56,"101,90","35,10","5,63","100,36","220,95","120,59"
2024-11-05 00:00:56,"83,23","44,91","5,63","99,77","259,14","159,37"
2024-11-05 01:00:56,"79,17","41,52","5,47","95,17","241,04","145,86"
2024-11-05 02:00:56,"88,09","52,18","5,16","90,75","276,71","185,96"
2024-11-05 03:00:56,"74,40","42,63","4,32","37,02","63,13","26,11"
2024-11-05 04:00:56,"41,40","39,63","3,70","61,47","157,15","95,69"
2024-11-05 05:00:56,"35,66","26,66","3,13","38,29","58,15","19,86"
2024-11-05 06:00:56,"22,22","14,61","2,53","47,89","53,20","5,31"
2024-11-05 07:00:56,"29,04","8,51","2,64","53,97","68,31","14,34"
2024-11-05 08:00:56,"30,88","7,17","2,81","74,13","119,92","45,79"
2024-11-05 09:00:56,"39,44","7,76","3,66","80,93","169,23","88,29"
2024-11-05 10:00:56,"30,08","27,60","3,82","83,77","166,60","82,83"
2024-11-05 11:00:56,"56,34","37,50","4,89","90,26","209,65","119,39"
2024-11-05 12:00:56,"55,28","30,43","3,77","61,73","109,01","47,28"
2024-11-05 13:00:56,"53,44","18,25","3,40","54,48","97,55","43,06"
2024-11-05 14:00:56,"28,00","16,60","2,43","26,31","34,48","8,17"
2024-11-05 15:00:56,"21,33","13,25","1,83","17,22","22,80","5,58"
2024-11-05 16:00:56,"17,35","9,14","1,67","12,57","16,54","3,97"
2024-11-05 17:00:56,"10,56","9,32","1,73","16,85","22,16","5,31"
2024-11-05 18:00:56,"7,56","6,84","1,99","31,27","41,30","10,03"
2024-11-05 19:00:56,"20,11","10,37","2,90","33,16","43,22","10,06"
2024-11-05 20:00:56,"23,10","19,65","2,53","52,99","66,59","13,60"
2024-11-05 21:00:56,"38,84","12,87","3,16","49,39","59,08","9,69"
2024-11-05 22:00:56,"31,05","17,82","2,45","46,07","53,22","7,15"
2024-11-05 23:00:56,"18,42","9,68","2,24","46,71","50,08","3,38"
2024-11-06 00:00:56,"21,27","7,43","2,16","42,21","54,05","11,85"
2024-11-06 01:00:56,"18,36","6,85","2,46","47,75","61,64","13,89"
2024-11-06 02:00:56,"25,66","4,52","2,24","56,72","89,08","32,36"
2024-11-06 03:00:56,"18,93","4,66","2,43","65,75","100,81","35,06"
2024-11-06 04:00:56,"29,48","8,37","2,18","47,46","65,18","17,73"
2024-11-06 05:00:56,"15,52","7,12","2,23","42,11","59,97","17,85"
2024-11-06 06:00:56,"11,89","4,66","2,14","38,26","49,11","10,84"
2024-11-06 07:00:56,"16,00","4,04","2,60","41,25","82,36","41,11"
2024-11-06 08:00:56,"25,28","5,54","2,67","53,12","125,39","72,27"
2024-11-06 09:00:56,"33,55","15,15","3,58","72,23","202,80","130,57"
2024-11-06 10:00:56,"39,89","29,83","3,15","56,88","147,47","90,59"
2024-11-06 11:00:56,"45,24","44,96","3,26","50,01","141,38","91,37"
2024-11-06 12:00:56,"37,18","24,95","2,75","33,49","66,33","32,84"
2024-11-06 13:00:56,"33,25","14,33","2,28","20,89","27,66","6,78"
2024-11-06 14:00:56,"18,30","10,53","2,22","22,93","29,97","7,03"
2024-11-06 15:00:56,"18,84","13,34","2,20","21,42","27,41","5,98"
2024-11-06 16:00:56,"13,24","7,19","2,09","23,54","28,79","5,24"
2024-11-06 17:00:56,"13,67","4,27","2,03","25,73","29,87","4,13"
2024-11-06 18:00:56,"9,33","4,32","2,29","34,97","41,41","6,44"
2024-11-06 19:00:56,"13,28","12,30","2,90","54,71","72,96","18,25"
2024-11-06 20:00:56,"48,23","13,07","3,15","59,57","71,37","11,80"
2024-11-06 21:00:56,"38,59","11,91","3,60","71,21","91,08","19,87"
2024-11-06 22:00:56,"43,07","13,23","3,11","66,70","77,12","10,42"
2024-11-06 23:00:56,"44,79","13,08","3,03","63,84","78,09","14,25"
2024-11-07 00:00:56,"30,68","8,02","2,68","70,09","106,70","36,62"
2024-11-07 01:00:56,"30,58","5,71","2,60","66,65","99,63","32,98"
2024-11-07 02:00:56,"32,19","6,10","2,58","52,07","56,21","4,13"
2024-11-07 03:00:56,"20,20","15,61","2,47","36,22","38,17","1,95"
2024-11-07 04:00:56,"14,35","11,01","2,35","40,65","43,47","2,82"
2024-11-07 05:00:56,"20,76","8,11","2,29","32,97","34,60","1,62"
2024-11-07 06:00:56,"16,41","6,81","2,19","37,46","40,84","3,38"
2024-11-07 07:00:56,"17,15","7,88","2,16","48,47","66,04","17,58"
2024-11-07 08:00:56,"20,91","11,33","2,19","55,96","88,14","32,19"
2024-11-07 09:00:56,"28,44","18,88","2,42","63,14","91,18","28,04"
2024-11-07 10:00:56,"34,83","20,02","2,91","59,44","103,38","43,94"
2024-11-07 11:00:56,"28,98","27,05","2,95","48,20","68,62","20,42"
2024-11-07 12:00:56,"22,51","21,49","2,98","35,54","52,53","16,99"
2024-11-07 13:00:56,"28,45","11,98","2,69","26,15","37,24","11,09"
2024-11-07 14:00:56,"15,62","7,45","2,37","16,31","20,89","4,58"
2024-11-07 15:00:56,"8,31","4,99","2,07","14,58","18,02","3,44"
2024-11-07 16:00:56,"9,35","5,36","1,98","15,18","18,39","3,21"
2024-11-07 17:00:56,"6,77","2,68","1,90","17,39","20,50","3,11"
2024-11-07 18:00:56,"3,96","1,59","1,84","24,19","26,84","2,64"
2024-11-07 19:00:56,"10,03","3,61","2,32","51,36","70,44","19,08"
2024-11-07 20:00:56,"28,55","3,53","3,12","63,84","95,19","31,35"
2024-11-07 21:00:56,"30,94","9,02","3,45","80,32","103,31","22,99"
2024-11-07 22:00:56,"18,02","8,44","3,94","85,28","121,23","35,95"
2024-11-07 23:00:56,"21,21","6,13","3,71","75,27","97,16","21,88"
2024-11-08 00:00:56,"35,22","22,49","3,60","80,53","126,85","46,31"
2024-11-08 01:00:56,"42,95","14,33","3,28","76,90","120,90","44,00"
2024-11-08 02:00:56,"42,77","13,98","3,26","81,15","108,87","27,71"
2024-11-08 03:00:56,"31,57","14,16","2,95","80,52","103,70","23,18"
2024-11-08 04:00:56,"25,92","16,05","2,77","74,22","96,38","22,15"
2024-11-08 05:00:56,"26,04","18,39","2,67","55,85","67,45","11,60"
2024-11-08 06:00:56,"20,38","17,17","2,69","58,15","68,88","10,73"
2024-11-08 07:00:56,"19,70","11,55","2,58","51,68","58,38","6,70"
2024-11-08 08:00:56,"20,33","8,82","2,80","65,50","104,12","38,62"
2024-11-08 09:00:56,"20,55","6,17","3,46","84,25","168,18","83,93"
2024-11-08 10:00:56,"15,97","13,48","3,56","81,00","158,73","77,73"
2024-11-08 11:00:56,"52,50","29,52","4,06","86,08","186,19","100,11"
2024-11-08 12:00:56,"46,00","22,24","3,55","55,74","105,41","49,67"
2024-11-08 13:00:56,"45,78","13,98","3,16","45,76","71,46","25,71"
2024-11-08 14:00:56,"23,71","9,96","2,61","22,47","30,08","7,62"
2024-11-08 15:00:56,"14,59","5,64","2,40","15,13","18,33","3,20"
2024-11-08 16:00:56,"16,40","4,21","2,22","14,34","16,96","2,62"
2024-11-08 17:00:56,"8,20","2,65","2,15","18,67","21,39","2,72"
2024-11-08 18:00:56,"4,18","2,85","2,09","37,09","41,83","4,74"
2024-11-08 19:00:56,"5,59","3,35","2,77","63,70","86,10","22,40"
2024-11-08 20:00:56,"32,11","1,76","2,54","78,12","106,41","28,29"
2024-11-08 21:00:56,"32,35","2,99","3,93","105,33","176,70","71,37"
2024-11-08 22:00:56,"39,78","7,51","4,09","106,90","227,44","120,54"
2024-11-08 23:00:56,"63,36","16,31","4,71","106,86","251,45","144,59"
2024-11-09 00:00:56,"69,61","30,72","4,92","107,35","295,02","187,67"
2024-11-09 01:00:56,"70,49","34,41","4,50","98,34","260,02","161,67"
2024-11-09 02:00:56,"63,91","28,66","4,35","84,47","186,28","101,81"
2024-11-09 03:00:56,"61,97","27,39","3,82","82,72","168,40","85,68"
2024-11-09 04:00:56,"50,14","22,21","3,90","85,15","203,05","117,90"
2024-11-09 05:00:56,"45,45","27,87","3,99","85,15","213,16","128,01"
2024-11-09 06:00:56,"53,38","20,42","3,67","82,66","200,47","117,81"
2024-11-09 07:00:56,"49,48","20,57","3,90","84,49","225,26","140,77"
2024-11-09 08:00:56,"48,81","22,11","3,54","78,81","202,53","123,72"
2024-11-09 09:00:56,"49,98","27,54","4,01","82,89","243,16","160,27"
2024-11-09 10:00:56,"51,94","34,44","4,34","83,51","244,82","161,31"
2024-11-09 11:00:56,"79,65","48,72","4,71","80,14","219,34","139,20"
2024-11-09 12:00:56,"77,70","30,20","4,23","64,54","163,64","99,10"
2024-11-09 13:00:56,"53,96","25,93","3,84","50,53","90,24","39,71"
2024-11-09 14:00:56,"27,69","15,28","2,95","30,75","41,59","10,85"
2024-11-09 15:00:56,"22,77","9,71","2,66","24,13","29,77","5,64"
2024-11-09 16:00:56,"28,60","7,39","2,48","22,60","26,66","4,07"
2024-11-09 17:00:56,"16,52","4,93","2,59","26,33","29,81","3,48"
2024-11-09 18:00:56,"12,34","3,23","2,62","40,92","45,60","4,67"
2024-11-09 19:00:56,"25,32","6,92","2,50","54,69","61,24","6,56"
2024-11-09 20:00:56,"29,25","4,51","2,88","78,73","98,37","19,63"
2024-11-09 21:00:56,"21,17","6,44","3,20","93,17","142,94","49,77"
2024-11-09 22:00:56,"42,44","10,04","3,58","103,21","188,67","85,47"
2024-11-09 23:00:56,"43,28","14,69","4,25","104,23","229,74","125,51"
2024-11-10 00:00:56,"48,71","24,22","3,49","83,43","154,53","71,10"
2024-11-10 01:00:56,"27,28","14,10","4,32","98,22","253,79","155,58"
2024-11-10 02:00:56,"37,79","18,28","3,32","89,94","221,39","131,45"
2024-11-10 03:00:56,"48,42","18,36","4,17","96,54","288,21","191,68"
2024-11-10 04:00:56,"47,65","17,83","3,90","90,96","239,21","148,25"
2024-11-10 05:00:56,"53,94","22,24","3,67","89,07","232,09","143,02"
2024-11-10 06:00:56,"52,41","20,89","3,26","83,07","185,46","102,39"
2024-11-10 07:00:56,"39,37","25,34","2,77","76,04","135,79","59,75"
2024-11-10 08:00:56,"33,41","15,15","2,51","72,33","114,37","42,04"
2024-11-10 09:00:56,"31,15","21,12","2,83","73,12","128,45","55,32"
2024-11-10 10:00:56,"38,92","26,72","3,29","75,95","142,43","66,47"
2024-11-10 11:00:56,"39,48","36,83","3,50","57,91","114,18","56,27"
2024-11-10 12:00:56,"33,72","21,53","3,58","50,94","98,03","47,09"
2024-11-10 13:00:56,"24,07","14,14","3,55","31,64","48,10","16,47"
2024-11-10 14:00:56,"13,63","9,15","3,33","23,68","28,92","5,24"
2024-11-10 15:00:56,"12,64","7,21","3,36","30,19","34,73","4,55"
2024-11-10 16:00:56,"9,54","4,35","3,72","37,41","42,38","4,97"
2024-11-10 17:00:56,"23,26","15,70","3,67","48,08","53,42","5,35"
2024-11-10 18:00:56,"38,61","11,03","3,74","55,01","60,19","5,18"
2024-11-10 19:00:56,"31,10","12,76","3,68","61,75","67,54","5,79"
2024-11-10 20:00:56,"42,13","20,84","4,07","73,10","83,79","10,69"
2024-11-10 21:00:56,"41,61","15,00","3,89","72,63","80,32","7,69"
2024-11-10 22:00:56,"22,45","12,01","4,43","69,26","78,47","9,21"
2024-11-10 23:00:56,"22,00","13,35","4,39","78,67","100,38","21,71"
2024-11-11 00:00:56,"25,89","13,90","4,31","73,50","106,78","33,28"
2024-11-11 01:00:56,"32,82","12,90","4,48","84,93","137,08","52,15"
2024-11-11 02:00:56,"33,93","24,85","4,31","95,88","182,42","86,54"
2024-11-11 03:00:56,"48,33","25,46","4,43","94,02","176,39","82,38"
2024-11-11 04:00:56,"46,27","29,94","4,30","92,01","175,80","83,79"
2024-11-11 05:00:56,"48,12","20,13","4,59","92,59","221,00","128,41"
2024-11-11 06:00:56,"58,01","38,32","4,35","89,94","207,40","117,46"
2024-11-11 07:00:56,"63,37","39,77","4,49","89,98","255,29","165,31"
2024-11-11 08:00:56,"58,04","33,91","4,09","86,15","246,10","159,95"
2024-11-11 09:00:56,"67,79","44,30","4,63","88,90","328,77","239,87"
2024-11-11 10:00:56,"67,48","43,45","4,47","90,37","307,94","217,58"
2024-11-11 11:00:56,"70,84","57,63","5,77","99,50","369,66","270,16"
2024-11-11 12:00:56,"87,13","49,90","5,81","103,66","302,40","198,74"
2024-11-11 13:00:56,"82,36","51,86","6,40","106,22","255,44","149,22"
2024-11-11 14:00:56,"66,76","51,69","6,38","94,97","176,55","81,58"
2024-11-11 15:00:56,"75,40","44,12","5,59","77,81","121,21","43,39"
2024-11-11 16:00:56,"61,12","44,17","5,41","71,56","97,71","26,14"
2024-11-11 17:00:56,"34,54","30,96","4,56","59,32","73,01","13,70"
2024-11-11 18:00:56,"34,33","32,50","4,22","71,08","84,93","13,85"
2024-11-11 19:00:56,"43,36","28,82","3,97","84,40","112,19","27,79"
2024-11-11 20:00:56,"59,51","42,06","4,72","93,44","136,35","42,91"
2024-11-11 21:00:56,"53,46","41,33","4,51","97,55","135,69","38,14"
2024-11-11 22:00:56,"56,29","46,09","5,16","96,01","145,61","49,60"
2024-11-11 23:00:56,"68,29","45,73","4,84","87,28","122,43","35,14"
2024-11-12 00:00:56,"78,90","39,01","4,66","84,00","118,01","34,01"
2024-11-12 01:00:56,"72,22","40,05","4,35","83,10","158,13","75,02"
2024-11-12 02:00:56,"77,60","43,70","4,60","92,69","333,17","240,48"
2024-11-12 03:00:56,"89,06","43,23","4,36","86,68","301,21","214,53"
2024-11-12 04:00:56,"89,17","36,97","4,51","86,18","297,86","211,67"
2024-11-12 05:00:56,"83,64","42,62","4,09","79,03","272,32","193,29"
